trp_russian_hussar_officer|Sumský husarský pluk
trp_russian_hussar_officer_pl|Důstojník
trp_russian_hussar_trumpet|Sumský husarský pluk
trp_russian_hussar_trumpet_pl|Trubač
trp_russian_uhlan|Litovskij Ulanskij Polk
trp_russian_uhlan_pl|Kopiník
trp_russian_uhlan_nco|Litevští huláni
trp_russian_uhlan_nco_pl|Praporečník
trp_russian_uhlan_officer|Litevští huláni
trp_russian_uhlan_officer_pl|Důstojník
trp_russian_uhlan_trumpet|Litevští huláni
trp_russian_uhlan_trumpet_pl|Trubač
trp_russian_cossack|Donskoj Kazachij Polk
trp_russian_cossack_pl|Kopiník
trp_russian_cossack_nco|Donští kozáci
trp_russian_cossack_nco_pl|Četař
trp_russian_cossack_officer|Donští kozáci
trp_russian_cossack_officer_pl|Důstojník
trp_russian_dragoon|Kievskij Dragunskij Polk
trp_russian_dragoon_pl|Dragoun
trp_russian_dragoon_nco|Kyjevský dragounský pluk
trp_russian_dragoon_nco_pl|Praporečník
trp_russian_dragoon_officer|Kyjevský dragounský pluk
trp_russian_dragoon_officer_pl|Důstojník
trp_russian_dragoon_trumpet|Kyjevský dragounský pluk
trp_russian_dragoon_trumpet_pl|Trubač
trp_russian_horse_guard|Kavalergardskij Polk
trp_russian_horse_guard_pl|Kyrysník
trp_russian_horse_guard_nco|Jízdní garda
trp_russian_horse_guard_nco_pl|Praporečník
trp_russian_horse_guard_officer|Jízdní garda
trp_russian_horse_guard_officer_pl|Důstojník
trp_russian_horse_guard_trumpet|Jízdní garda
trp_russian_horse_guard_trumpet_pl|Trubač
trp_russian_arty|8-ja Batarejnaja Rota
trp_russian_arty_pl|Dělostřelec
trp_russian_arty_guard|Dělostřelecká garda
trp_russian_arty_guard_pl|Dělostřelecká garda
trp_russian_arty_nco|Dělostřelec
trp_russian_arty_nco_pl|Obsluha děla
trp_russian_arty_officer|Dělostřelec
trp_russian_arty_officer_pl|Důstojník
trp_russian_medic|Khirurg
trp_russian_medic_pl|Chirurg
trp_russian_sapper|Sapér
trp_russian_sapper_pl|Ženista
trp_kutuzov|Polní maršál Michail Kutuzov
trp_kutuzov_pl|Komandér
trp_austrian_infantry|Pěší pluk Erzherzog Rudolf Nr. 14
trp_austrian_infantry_pl|Řadová pěchota
trp_austrian_infantry_nco|Pěší pluk Erzherzog Rudolf Nr. 14
trp_austrian_infantry_nco_pl|Praporečník
trp_austrian_infantry_officer|Pěší pluk Erzherzog Rudolf Nr. 14
trp_austrian_infantry_officer_pl|Důstojník
trp_austrian_infantry_drum|Pěší pluk Erzherzog Rudolf Nr. 14
trp_austrian_infantry_drum_pl|Bubeník
trp_austrian_infantry_flute|Pěší pluk Erzherzog Rudolf Nr. 14
trp_austrian_infantry_flute_pl|Pištec
trp_austrian_infantry2|Pěší pluk Freiherr von Wacquant Nr. 62
trp_austrian_infantry2_pl|Řadová pěchota
trp_austrian_infantry2_nco|Pěší pluk Freiherr von Wacquant Nr. 62
trp_austrian_infantry2_nco_pl|Praporečník
trp_austrian_infantry2_officer|Pěší pluk Freiherr von Wacquant Nr. 62
trp_austrian_infantry2_officer_pl|Důstojník
trp_austrian_infantry2_drum|Pěší pluk Freiherr von Wacquant Nr. 62
trp_austrian_infantry2_drum_pl|Bubeník
trp_austrian_infantry2_flute|Pěší pluk Freiherr von Wacquant Nr. 62
trp_austrian_infantry2_flute_pl|Pištec
trp_austrian_grenzer|Hraničářský pluk Oguliner Nr. 3
trp_austrian_grenzer_pl|Řadová/Lehká pěchota
trp_austrian_grenzer_nco|Hraničářský pluk Oguliner Nr. 3
trp_austrian_grenzer_nco_pl|Praporečník
trp_austrian_grenzer_officer|Hraničářský pluk Oguliner Nr. 3
trp_austrian_grenzer_officer_pl|Důstojník
trp_austrian_grenzer_drum|Hraničářský pluk Oguliner Nr. 3
trp_austrian_grenzer_drum_pl|Bubeník
trp_austrian_grenzer_flute|Hraničářský pluk Oguliner Nr. 3
trp_austrian_grenzer_flute_pl|Pištec
trp_austrian_grenadier|Granátnický batalion Purcell
trp_austrian_grenadier_pl|Pěší garda
trp_austrian_grenadier_nco|Granátnický batalion Purcell
trp_austrian_grenadier_nco_pl|Praporečník
trp_austrian_grenadier_officer|Granátnický batalion Purcell
trp_austrian_grenadier_officer_pl|Důstojník
trp_austrian_grenadier_drum|Granátnický batalion Purcell
trp_austrian_grenadier_drum_pl|Bubeník
trp_austrian_grenadier_flute|Granátnický batalion Purcell
trp_austrian_grenadier_flute_pl|Pištec
trp_austrian_infantry_rifle|Jäger Battalion 2
trp_austrian_infantry_rifle_pl|Střelec
trp_austrian_infantry_rifle_nco|Jäger Battalion 2
trp_austrian_infantry_rifle_nco_pl|Četař
trp_austrian_infantry_rifle_officer|Jäger Battalion 2
trp_austrian_infantry_rifle_officer_pl|Důstojník
trp_austrian_infantry_rifle_horn|Jäger Battalion 2
trp_austrian_infantry_rifle_horn_pl|Hornista
trp_austrian_hussar|Husarský pluk Graf von Hessen-Homburg Nr. 4
trp_austrian_hussar_pl|Husar
trp_austrian_hussar_nco|Husarský pluk Graf von Hessen-Homburg Nr. 4
trp_austrian_hussar_nco_pl|Praporečník
trp_austrian_hussar_officer|Husarský pluk Graf von Hessen-Homburg Nr. 4
trp_austrian_hussar_officer_pl|Důstojník
trp_austrian_hussar_trumpet|Husarský pluk Graf von Hessen-Homburg Nr. 4
trp_austrian_hussar_trumpet_pl|Trubač
trp_austrian_uhlan|Hulánský pluk Schwarzenberg Nr. 2
trp_austrian_uhlan_pl|Kopiník
trp_austrian_uhlan_nco|Hulánský pluk Schwarzenberg Nr. 2
trp_austrian_uhlan_nco_pl|Praporečník
trp_austrian_uhlan_officer|Hulánský pluk Schwarzenberg Nr. 2
trp_austrian_uhlan_officer_pl|Důstojník
trp_austrian_uhlan_trumpet|Hulánský pluk Schwarzenberg Nr. 2
trp_austrian_uhlan_trumpet_pl|Trubač
trp_austrian_light_horse|Švališérský pluk Furst von Hohenzollern Nr. 2
trp_austrian_light_horse_pl|Lehká jízda
trp_austrian_light_horse_nco|Švališérský pluk Furst von Hohenzollern Nr. 2
trp_austrian_light_horse_nco_pl|Praporečník
trp_austrian_light_horse_officer|Švališérský pluk Furst von Hohenzollern Nr. 2
trp_austrian_light_horse_officer_pl|Důstojník
trp_austrian_light_horse_trumpet|Švališérský pluk Furst von Hohenzollern Nr. 2
trp_austrian_light_horse_trumpet_pl|Trubač
trp_austrian_dragoon|Dragounský pluk Erzherzog Ferdinand Nr. 5
trp_austrian_dragoon_pl|Dragoun
trp_austrian_dragoon_nco|Dragounský pluk Erzherzog Ferdinand Nr. 5
trp_austrian_dragoon_nco_pl|Praporečník
trp_austrian_dragoon_officer|Dragounský pluk Erzherzog Ferdinand Nr. 5
trp_austrian_dragoon_officer_pl|Důstojník
trp_austrian_dragoon_trumpet|Dragounský pluk Erzherzog Ferdinand Nr. 5
trp_austrian_dragoon_trumpet_pl|Trubač
trp_austrian_cuirassier|Kyrysnický pluk Kaiser Franz Nr. 1
trp_austrian_cuirassier_pl|Kyrysník
trp_austrian_cuirassier_nco|Kyrysnický pluk Kaiser Franz Nr. 1
trp_austrian_cuirassier_nco_pl|Praporečník
trp_austrian_cuirassier_officer|Kyrysnický pluk Kaiser Franz Nr. 1
trp_austrian_cuirassier_officer_pl|Důstojník
trp_austrian_cuirassier_trumpet|Kyrysnický pluk Kaiser Franz Nr. 1
trp_austrian_cuirassier_trumpet_pl|Trubač
trp_austrian_arty|Dělostřelecký pluk Prinz zu Lothringen Nr. 7
trp_austrian_arty_pl|Dělostřelec
trp_austrian_arty_guard|Dělostřelecká garda
trp_austrian_arty_guard_pl|Dělostřelecká garda
trp_austrian_arty_nco|Dělostřelecký pluk Prinz zu Lothringen Nr. 7
trp_austrian_arty_nco_pl|Obsluha děla
trp_austrian_arty_officer|Dělostřelecký pluk Prinz zu Lothringen Nr. 7
trp_austrian_arty_officer_pl|Důstojník
trp_austrian_medic|Sanitaeter
trp_austrian_medic_pl|Chirurg
trp_austrian_sapper|Ženijní pluk Nr. 1
trp_austrian_sapper_pl|Ženista
trp_schwarzenberg|Karl Philipp, Furst zu Schwarzenberg
trp_schwarzenberg_pl|Komandér
trp_rhine_infantry_bavaria|Pěší pluk 2. Kronprinz
trp_rhine_infantry_bavaria_pl|Řadová pěchota
trp_rhine_infantry_bavaria_nco|Pěší pluk 2. Kronprinz
trp_rhine_infantry_bavaria_nco_pl|Praporečník
trp_rhine_infantry_bavaria_officer|Pěší pluk 2. Kronprinz
trp_rhine_infantry_bavaria_officer_pl|Důstojník
trp_rhine_infantry_bavaria_drum|Pěší pluk 2. Kronprinz
trp_rhine_infantry_bavaria_drum_pl|Bubeník
trp_rhine_infantry_bavaria_flute|Pěší pluk 2. Kronprinz
trp_rhine_infantry_bavaria_flute_pl|Pištec
trp_rhine_infantry_wurttemberg|Pěší pluk No.2 Herzog Wilhelm
trp_rhine_infantry_wurttemberg_pl|Řadová pěchota
trp_rhine_infantry_wurttemberg_nco|Pěší pluk No.2 Herzog Wilhelm
trp_rhine_infantry_wurttemberg_nco_pl|Praporečník
trp_rhine_infantry_wurttemberg_officer|Pěší pluk No.2 Herzog Wilhelm
trp_rhine_infantry_wurttemberg_officer_pl|Důstojník
trp_rhine_infantry_wurttemberg_drum|Pěší pluk No.2 Herzog Wilhelm
trp_rhine_infantry_wurttemberg_drum_pl|Bubeník
trp_rhine_infantry_wurttemberg_flute|Pěší pluk No.2 Herzog Wilhelm
trp_rhine_infantry_wurttemberg_flute_pl|Pištec
trp_rhine_infantry_saxony|Pěší pluk Prinz Friedrich August
trp_rhine_infantry_saxony_pl|Řadová pěchota
trp_rhine_infantry_saxony_nco|Pěší pluk Prinz Friedrich August
trp_rhine_infantry_saxony_nco_pl|Praporečník
trp_rhine_infantry_saxony_officer|Pěší pluk Prinz Friedrich August
trp_rhine_infantry_saxony_officer_pl|Důstojník
trp_rhine_infantry_saxony_drum|Pěší pluk Prinz Friedrich August
trp_rhine_infantry_saxony_drum_pl|Bubeník
trp_rhine_infantry_saxony_flute|Pěší pluk Prinz Friedrich August
trp_rhine_infantry_saxony_flute_pl|Pištec
trp_rhine_infantry_wurttemberg2|Pěší pluk No.4 von Franquemont
trp_rhine_infantry_wurttemberg2_pl|Řadová pěchota
trp_rhine_infantry_wurttemberg2_nco|Pěší pluk No.4 von Franquemont
trp_rhine_infantry_wurttemberg2_nco_pl|Praporečník
trp_rhine_infantry_wurttemberg2_officer|Pěší pluk No.4 von Franquemont
trp_rhine_infantry_wurttemberg2_officer_pl|Důstojník
trp_rhine_infantry_wurttemberg2_drum|Pěší pluk No.4 von Franquemont
trp_rhine_infantry_wurttemberg2_drum_pl|Bubeník
trp_rhine_infantry_wurttemberg2_flute|Pěší pluk No.4 von Franquemont
trp_rhine_infantry_wurttemberg2_flute_pl|Pištec
trp_rhine_grenadier_guard|Granátníci de la Garde
trp_rhine_grenadier_guard_pl|Řadová pěchota
trp_rhine_grenadier_guard_nco|Granátníci de la Garde
trp_rhine_grenadier_guard_nco_pl|Praporečník
trp_rhine_grenadier_guard_officer|Granátníci de la Garde
trp_rhine_grenadier_guard_officer_pl|Důstojník
trp_rhine_grenadier_guard_drum|Granátníci de la Garde
trp_rhine_grenadier_guard_drum_pl|Bubeník
trp_rhine_grenadier_guard_flute|Granátníci de la Garde
trp_rhine_grenadier_guard_flute_pl|Pištec
trp_rhine_light_infantry_hessen|Pěší pluk Gross- und Erbprinz
trp_rhine_light_infantry_hessen_pl|Lehká pěchota
trp_rhine_light_infantry_hessen_nco|Pěší pluk Gross- und Erbprinz
trp_rhine_light_infantry_hessen_nco_pl|Praporečník
trp_rhine_light_infantry_hessen_officer|Pěší pluk Gross- und Erbprinz
trp_rhine_light_infantry_hessen_officer_pl|Důstojník
trp_rhine_light_infantry_hessen_horn|Pěší pluk Gross- und Erbprinz
trp_rhine_light_infantry_hessen_horn_pl|Hornista
trp_rhine_light_infantry_bavaria|Pěší pluk 7. Leichtes Infanterie-Battalion
trp_rhine_light_infantry_bavaria_pl|Lěhká pěchota/střelci
trp_rhine_light_infantry_bavaria_nco|Pěší pluk 7. Leichtes Infanterie-Battalion
trp_rhine_light_infantry_bavaria_nco_pl|Četař
trp_rhine_light_infantry_bavaria_officer|Pěší pluk 7. Leichtes Infanterie-Battalion
trp_rhine_light_infantry_bavaria_officer_pl|Důstojník
trp_rhine_light_infantry_bavaria_horn|Pěší pluk 7. Leichtes Infanterie-Battalion
trp_rhine_light_infantry_bavaria_horn_pl|Hornista
trp_rhine_mounted_jaeger|Reitende Jaeger
trp_rhine_mounted_jaeger_pl|Husar
trp_rhine_mounted_jaeger_nco|Reitende Jaeger
trp_rhine_mounted_jaeger_nco_pl|Četař
trp_rhine_mounted_jaeger_officer|Reitende Jaeger
trp_rhine_mounted_jaeger_officer_pl|Důstojník
trp_rhine_mounted_jaeger_trumpet|Reitende Jaeger
trp_rhine_mounted_jaeger_trumpet_pl|Trubač
trp_rhine_uhlan|Hulánský pluk Prinz Clemens
trp_rhine_uhlan_pl|Kopiník
trp_rhine_uhlan_nco|Hulánský pluk Prinz Clemens
trp_rhine_uhlan_nco_pl|Praporečník
trp_rhine_uhlan_officer|Hulánský pluk Prinz Clemens
trp_rhine_uhlan_officer_pl|Důstojník
trp_rhine_uhlan_trumpet|Hulánský pluk Prinz Clemens
trp_rhine_uhlan_trumpet_pl|Trubač
trp_rhine_light_dragoon|Dragouni Leichtes Dragoner Regiment
trp_rhine_light_dragoon_pl|Lehká jízda
trp_rhine_light_dragoon_nco|Dragouni Leichtes Dragoner Regiment
trp_rhine_light_dragoon_nco_pl|Praporečník
trp_rhine_light_dragoon_officer|Dragouni Leichtes Dragoner Regiment
trp_rhine_light_dragoon_officer_pl|Důstojník
trp_rhine_light_dragoon_trumpet|Dragouni Leichtes Dragoner Regiment
trp_rhine_light_dragoon_trumpet_pl|Trubač
trp_rhine_cuirassier|1er Regiment de Cuirassiers
trp_rhine_cuirassier_pl|Kyrysník
trp_rhine_cuirassier_nco|1er Regiment de Cuirassiers
trp_rhine_cuirassier_nco_pl|Praporečník
trp_rhine_cuirassier_officer|1er Regiment de Cuirassiers
trp_rhine_cuirassier_officer_pl|Důstojník
trp_rhine_cuirassier_trumpet|1er Regiment de Cuirassiers
trp_rhine_cuirassier_trumpet_pl|Trubač
trp_rhine_garde_du_corps|Garde du Corp
trp_rhine_garde_du_corps_pl|Těžká jízda
trp_rhine_garde_du_corps_nco|Garde du Corp
trp_rhine_garde_du_corps_nco_pl|Praporečník
trp_rhine_garde_du_corps_officer|Garde du Corp
trp_rhine_garde_du_corps_officer_pl|Důstojník
trp_rhine_garde_du_corps_trumpet|Garde du Corp
trp_rhine_garde_du_corps_trumpet_pl|Trubač
trp_rhine_arty|Bavorský dělostřelecký pluk
trp_rhine_arty_pl|Dělostřelectvo
trp_rhine_arty_guard|Dělostřelecká garda
trp_rhine_arty_guard_pl|Dělostřelecká garda
trp_rhine_arty_nco|Bavorský dělostřelec
trp_rhine_arty_nco_pl|Dělostřelectvo
trp_rhine_arty_officer|Bavorský dělostřelec
trp_rhine_arty_officer_pl|Důstojník
trp_rhine_medic|Medecin de 2e classe
trp_rhine_medic_pl|Chirurg
trp_rhine_sapper|Pioniere
trp_rhine_sapper_pl|Sapér
trp_friedrich_august|Friedrich August I, Konig von Sachsen
trp_friedrich_august_pl|Komandér
trp_british_arty_commander|Královské pěší dělostřelectvo
trp_british_arty_commander_pl|Důstojník
trp_british_arty_alt_commander|Královské pěší dělostřelectvo
trp_british_arty_alt_commander_pl|Důstojník
trp_french_arty_commander|L'Artillerie
trp_french_arty_commander_pl|Důstojník
trp_french_arty_alt_commander|L'Artillerie
trp_french_arty_alt_commander_pl|Důstojník
trp_prussian_arty_commander|36. Regiment der Fussartillerie
trp_prussian_arty_commander_pl|Důstojník
trp_prussian_arty_alt_commander|36. Regiment der Fussartillerie
trp_prussian_arty_alt_commander_pl|Důstojník
trp_russian_arty_commander|Dělostřelec
trp_russian_arty_commander_pl|Důstojník
trp_russian_arty_alt_commander|Dělostřelec
trp_russian_arty_alt_commander_pl|Důstojník
trp_austrian_arty_commander|Prinz zu Lothringen Nr. 7 Artillerie
trp_austrian_arty_commander_pl|Důstojník
trp_austrian_arty_alt_commander|Prinz zu Lothringen Nr. 7 Artillerie
trp_austrian_arty_alt_commander_pl|Důstojník
trp_rhine_arty_commander|Artillerie Bayern
trp_rhine_arty_commander_pl|Důstojník
trp_rhine_arty_alt_commander|Artillerie Bayern
trp_rhine_arty_alt_commander_pl|Důstojník
trp_quick_battle_troop_britain_1|Arthur Wellesley
trp_quick_battle_troop_britain_1_pl|Generál
trp_quick_battle_troop_france_1|Napoleon Bonaparte
trp_quick_battle_troop_france_1_pl|Císař
trp_quick_battle_troop_prussia_1|Gebhard von Blucher
trp_quick_battle_troop_prussia_1_pl|Generál
trp_quick_battle_troop_russia_1|Michail Kutuzov
trp_quick_battle_troop_russia_1_pl|Generál
trp_quick_battle_troop_austria_1|Karl Philipp
trp_quick_battle_troop_austria_1_pl|Generál
trp_quick_battle_troop_rhine_1|Friedrich August
trp_quick_battle_troop_rhine_1_pl|Generál
trp_companion_1|Raphael Martin
trp_companion_1_pl|Raphael Martin
trp_companion_2|Clement Bernard
trp_companion_2_pl|Clement Bernard
trp_companion_3|Maxim Munnig Schmidt
trp_companion_3_pl|Maxime Petit
trp_companion_4|Alexandre Durand
trp_companion_4_pl|Alexandre Durand
trp_companion_5|Antoine Richard
trp_companion_5_pl|Antoine Richard
trp_companion_6|Alexis Moreau
trp_companion_6_pl|Alexis Moreau
trp_companion_7|Jules Dubois
trp_companion_7_pl|Jules Dubois
trp_companion_8|Matteo Robert
trp_companion_8_pl|Matteo Robert
trp_companion_9|Julien Laurent
trp_companion_9_pl|Julien Laurent
trp_companion_10|Samuel Simon
trp_companion_10_pl|Samuel Simon
trp_companion_11|Noe Michel
trp_companion_11_pl|Noe Michel
trp_companion_12|Corentin Leroy
trp_companion_12_pl|Corentin Leroy
trp_companion_13|Jeremy Garcia
trp_companion_13_pl|Jeremy Garcia
trp_companion_14|Charles Lefebvre
trp_companion_14_pl|Charles Lefebvre
trp_companion_15|Eliott Roux
trp_companion_15_pl|Eliott Roux
trp_companion_16|Theo David
trp_companion_16_pl|Theo David
trp_companion_17|Romain Bertrand
trp_companion_17_pl|Romain Bertrand
trp_companion_18|Quentin Fournier
trp_companion_18_pl|Quentin Fournier
trp_companion_19|Girard Baptiste
trp_companion_19_pl|Girard Baptiste
trp_companion_20|Valentin Bonnet
trp_companion_20_pl|Valentin Bonnet
trp_companion_21|Nico Kamps
trp_companion_21_pl|Nicolas Morel
trp_companion_22|Mael Rousseau
trp_companion_22_pl|Mael Rousseau
trp_companion_23|Pierre Lambert
trp_companion_23_pl|Pierre Lambert
trp_companion_24|Marius Blanc
trp_companion_24_pl|Marius Blanc
trp_companion_25|Remi Thomas
trp_companion_25_pl|Remi Thomas
trp_companion_26|Benjamin Aguillon
trp_companion_26_pl|Benjamin Aguillon
trp_companion_27|Maxence Beauregard
trp_companion_27_pl|Maxence Beauregard
trp_companion_28|Axel Lemieux
trp_companion_28_pl|Axel Lemieux
trp_companion_29|Jules Plantier
trp_companion_29_pl|Jules Plantier
trp_companion_30|Martin Roche
trp_companion_30_pl|Martin Roche
trp_companions_end|hrdinové konec
trp_companions_end_pl|hrdinové konec
trp_walker_french_infantry|Pěšák
trp_walker_french_infantry_pl|Pěchota
trp_walker_french_voltigeur|Voltižér
trp_walker_french_voltigeur_pl|Voltižéři
trp_walker_french_hussar|Husar
trp_walker_french_hussar_pl|Husaři
trp_walker_french_officer|Důstojník
trp_walker_french_officer_pl|důstojníci
trp_walker_messenger|Posel
trp_walker_messenger_pl|Posel
trp_walker_peasant_male|Rolník
trp_walker_peasant_male_pl|Rolníci
trp_walker_peasant_female|Rolník
trp_walker_peasant_female_pl|Rolníci
trp_walkers_end|prosťáčci konec
trp_walkers_end_pl|prosťáčci konec
trp_camp_armorer|Krejčí
trp_camp_weaponsmith|Zbrojíř
trp_camp_horse_merchant|Koňský handlíř
trp_merchants_end|kupci konec
trp_merchants_end_pl|kupci konec
